0.094503,0,220.1,1237.6,2862.5,0.54788,2174.9,0
0.090576,-0.0039269,140.06,1563.8,3382.9,0.59342,2950,0
0.091806,0.0012299,340.15,1703.5,3229.1,0.63304,3725.2,21.353
0.093324,0.0015186,280.13,1276.5,2936.6,0.53853,2110.3,2.3545
0.10588,0.012556,80.036,1170.7,2938.4,0.49957,1701.1,0
0.096219,-0.009661,140.06,1515.6,3304.4,0.56134,3014.6,2.8482
0.084705,-0.011515,180.08,1960.5,3808.8,0.6266,4306.6,3.2643
0.096167,0.011462,140.06,1908.5,3887.3,0.61997,3553,19.413
0.093679,-0.0024877,220.1,1373.9,3239.6,0.54819,2325.6,2.6705
0.091899,-0.0017797,140.06,1393,3167.3,0.55229,2584,0
0.09947,0.0075705,80.036,1475.1,3312.9,0.54601,2562.5,0
0.094373,-0.0050966,260.12,1978.9,3790.6,0.62763,4069.8,1.7688
0.081444,-0.012929,220.1,2116.1,3840,0.66399,4371.2,13.926
0.091393,0.0099497,180.08,1595,3345.8,0.59675,3165.4,0
0.10119,0.009801,240.11,1189.8,2827.8,0.52524,2024.1,3.2083
0.10052,-0.00067573,80.036,1102.6,2863.4,0.50863,1485.8,0
0.086644,-0.013874,140.06,1492.2,3259.9,0.59538,2756.2,2.0958
0.071935,-0.014709,220.1,2103.8,3829.6,0.66752,5017.2,12.891
0.087071,0.015135,340.15,1959.4,3622.4,0.66009,3919,3.8647
0.10232,0.015249,480.22,1488.6,3344.8,0.54863,2799.3,3.1709
0.10114,-0.001178,100.05,1018.1,2631.9,0.50325,1270.5,0
0.097947,-0.0031946,500.23,1521.4,3335.3,0.55763,3079.2,2.9898
0.089399,-0.0085476,220.1,2149.5,4025.6,0.64761,4974.2,0.61328
0.077672,-0.011728,140.06,2272.9,4138.8,0.67059,4995.7,7.4098
0.10046,0.02279,460.21,1624.5,3557.2,0.55662,3230,2.7135
0.10156,0.0010984,120.05,1252.1,3059.3,0.52473,1938,0
0.10126,-0.00029686,280.13,1195.4,2869.7,0.5189,2067.2,0
0.094893,-0.0063705,220.1,1602.9,3281.2,0.59912,3531.4,4.5871
0.082676,-0.012217,220.1,1986.1,3611.4,0.65183,4522,16.353
0.091138,0.008462,260.12,1481.7,3291.7,0.57641,2605.5,2.0975
0.10516,0.014018,200.09,1419.1,3236.4,0.53974,2497.9,3.8706
0.10462,-0.00053232,100.05,1298.2,3112.6,0.52531,2088.7,0
0.094321,-0.010303,340.15,1537.8,3483.1,0.5652,2605.5,2.7382
0.087812,-0.0065091,180.08,2275.1,4210.1,0.66147,5706.3,12.34
0.094683,0.0068707,80.036,1907.8,3870.9,0.61108,3940.6,2.2886
0.09801,0.0033273,100.05,1338.5,3179,0.53144,2282.5,2.6446
0.10702,0.0090098,80.036,1066.7,2649.3,0.51584,1808.8,0
0.095299,-0.01172,180.08,1165.6,2813.4,0.53257,1830.3,3.2614
0.0877,-0.0075994,200.09,1558.9,3222.9,0.60021,3186.9,17.15
0.081485,-0.0062156,80.036,1704.7,3363.2,0.60778,3639.1,4.8424
0.097786,0.016302,160.07,1487,3059.8,0.57606,3014.6,0.86027
0.10442,0.0066308,120.05,1292.8,2991.7,0.52978,2454.8,0
0.092069,-0.012348,140.06,1309.8,3155.6,0.53502,2131.8,0
0.085116,-0.0069533,180.08,1593.8,3526.7,0.58057,3057.7,4.299
0.084865,-0.0002506,140.06,1988.7,3899.8,0.63274,4199,15.841
0.089736,0.0048708,180.08,1745.4,3755.5,0.5733,3509.9,1.7787
0.10344,0.013704,120.05,1496.8,3265.5,0.5478,2971.6,3.3957
0.092812,-0.010629,100.05,1329.9,3053.2,0.54595,2411.7,0
0.089674,-0.0031377,260.12,1780.8,3618,0.5794,4328.2,4.9384
0.086891,-0.0027826,300.14,1897.5,3726.2,0.61547,3897.5,16.483
0.085791,-0.0011008,120.05,1450.1,3087,0.56776,2648.6,1.9961
0.09968,0.013889,100.05,1432.5,3140.4,0.55056,2799.3,0
0.09415,-0.0055298,100.05,1511.8,3221.6,0.56702,2885.4,6.2475
0.094527,0.00037633,140.06,1413.7,3264.8,0.55668,2497.9,2.0487
0.085229,-0.0092978,180.08,1632.1,3410.1,0.64549,2820.8,17.497
0.089439,0.0042104,140.06,1545.4,3349.4,0.61547,2799.3,2.0482
0.09594,0.006501,260.12,1558.1,3400.6,0.57004,3208.4,1.1418
0.10904,0.013095,120.05,1369.6,3180.8,0.54589,2217.9,7.7058
0.090131,-0.018905,140.06,1412.9,3167.5,0.56972,2584,0
0.081375,-0.0087558,180.08,1749.4,3471.5,0.62976,3337.6,3.5785
0.09434,0.012965,100.05,1557.8,3238.4,0.59459,3230,0
0.086103,-0.0082366,180.08,1401.9,3093.2,0.54888,2670.1,2.4153
0.097334,0.011231,100.05,1328.4,3098,0.52747,2239.5,0
0.089762,-0.0075723,140.06,1452.1,3257.6,0.54384,2691.7,0
0.076322,-0.01344,180.08,1878.3,3563.7,0.63103,4026.7,2.6774
0.089208,0.012886,180.08,1983.9,3768.7,0.63409,4435.8,16.006
0.095468,0.0062598,220.1,1511.2,3343.9,0.56879,2627.1,1.9775
0.096332,0.00086443,140.06,1351.9,3166.8,0.54691,2174.9,0
0.093029,-0.0033036,280.13,1650,3421.8,0.57786,3165.4,3.2934
0.094825,0.0017963,140.06,1723.8,3727,0.58601,3208.4,1.8954
0.080818,-0.014007,220.1,1977.4,3741.5,0.66279,4005.2,13.427
0.1004,0.019582,180.08,1472.7,3229.1,0.59639,2540.9,0
0.099189,-0.0012118,120.05,1112.9,2849.5,0.51802,1615,4.4673
0.10883,0.009642,140.06,1122.1,2766.1,0.50863,1894.9,0
0.08644,-0.022391,140.06,1394.9,3138.1,0.55319,2648.6,2.1185
0.076993,-0.0094475,140.06,1886.4,3410.5,0.64541,4371.2,15.797
0.089613,0.01262,260.12,1462.9,3176.8,0.5964,2497.9,0
0.095507,0.0058943,460.21,1394.4,3120,0.55682,2519.4,3.3456
0.099746,0.0042387,240.11,1307.9,2903.9,0.56894,2217.9,0
0.10517,0.0054255,180.08,1371.6,3091.9,0.57253,2540.9,0
0.10763,0.0024614,620.28,1418.3,2735.7,0.65004,2497.9,4.0167
0.10857,0.00093882,500.23,1276.5,2728.6,0.60799,2304.1,16.133
0.11995,0.011381,220.1,1214.4,2932.8,0.53472,1787.3,8.439
0.10068,-0.019272,360.16,1230.9,3003.7,0.51894,1894.9,0
0.13722,0.036538,3621.6,5882.9,3703.8,0.84721,9776.1,189.58
0.19254,0.055319,3941.8,4721.9,2828,0.8006,8527.1,440.17
0.08114,-0.1114,1820.8,4127.7,3499.2,0.83789,8311.8,14.341
0.10137,0.020233,460.21,1911.4,3129.7,0.67418,4952.6,9.6731
0.12606,0.024691,220.1,932.26,2330.5,0.58921,1184.3,27.546
0.15346,0.027395,400.18,1011.2,2336,0.61304,1313.5,59.19
0.15711,0.0036513,300.14,1043.8,2335.1,0.6218,1464.3,94.128
0.17607,0.018961,260.12,1142.8,2325.2,0.64774,1701.1,86.955
0.16062,-0.01545,380.17,1302.2,2564.8,0.65911,1916.5,63.462
0.15886,-0.0017583,200.09,1151,2417.1,0.62312,1959.5,8.8075
0.14227,-0.016598,500.23,1018.3,2051,0.60256,2088.7,92.499
0.092631,-0.049634,500.23,1269.3,2349.2,0.64271,2497.9,27.911
0.1357,0.04307,300.14,1119.8,2345.6,0.60515,2347.1,74.593
0.15022,0.014516,460.21,1347.8,2516.8,0.64127,2584,42.69
0.13159,-0.018629,100.05,1186.5,2729.9,0.5991,2304.1,11.569
0.085031,-0.046557,320.15,1169.6,2658.1,0.59402,2239.5,1.712
0.13991,0.054881,200.09,1100.8,2685.9,0.57638,1981.1,50.049
0.13154,-0.0083706,540.25,1597.3,2928.6,0.67613,2497.9,6.067
0.12136,-0.010179,340.15,1451.3,2482.9,0.67673,2368.7,19.077
0.08334,-0.038023,780.35,1526.5,2572.4,0.68277,2390.2,4.8119
0.10058,0.017237,120.05,1248.7,2753.3,0.58933,2131.8,16.195
0.11401,0.013429,100.05,1080.5,2805.7,0.54021,1162.8,3.4801
0.082267,-0.03174,220.1,1500,3061.3,0.62423,3057.7,1.016
0.11957,0.037303,340.15,1539.7,2741.1,0.6733,2648.6,24.696
0.14537,0.025803,500.23,1501,2380.7,0.67951,2562.5,6.5479
0.12137,-0.024007,380.17,1416.9,2288.5,0.6752,2390.2,23.799
0.093952,-0.027414,340.15,1331.5,2463.1,0.66082,2304.1,21.332
0.13151,0.037562,120.05,1163.4,2427.9,0.61781,2067.2,22.692
0.10416,-0.027352,300.14,1403.1,2737.2,0.65302,2282.5,17.095
0.089469,-0.014692,180.08,1383.9,2909.2,0.63792,2347.1,8.7176
0.13828,0.048813,180.08,1080.4,2703.9,0.54756,1571.9,3.1479
0.084777,-0.053504,200.09,1273.1,2988.9,0.57821,2024.1,20.693
0.11443,0.029651,100.05,1307.5,3115.9,0.57018,2110.3,0.009969
0.085822,-0.028606,140.06,1978.5,3887.2,0.63666,3876,12.866
0.085808,-1.4237e-05,260.12,1851,3651,0.63226,4112.8,7.4909
0.10544,0.019636,100.05,1371.9,3234.5,0.53548,2261,3.1937
0.096189,-0.0092553,180.08,1275.4,2916.9,0.53699,2347.1,0
0.09863,0.0024407,200.09,1324.1,3009.1,0.54342,2325.6,0
0.085353,-0.013276,100.05,1540.6,3140.7,0.58955,3316.1,3.1648
0.093922,0.0085691,140.06,1594,3276.4,0.61679,3208.4,22.121
0.088132,-0.0057901,220.1,1522.3,3351.8,0.55672,2993.1,2.0399
0.10185,0.013718,140.06,1248.3,3037.3,0.51916,1981.1,0
0.099291,-0.0025592,160.07,1418.2,3254.8,0.54645,2217.9,3.1575
0.091407,-0.0078847,140.06,1784,3823.5,0.58083,3531.4,1.8806
0.084641,-0.0067655,100.05,2107.1,3988.7,0.64989,4909.6,15.132
0.093919,0.0092773,180.08,1558.6,3435.1,0.58504,2907,5.4737
0.095337,0.0014183,140.06,1326.6,3172.5,0.52051,2174.9,0
0.10561,0.010276,160.07,1080.3,2761.3,0.50364,1636.5,0
0.092735,-0.012877,180.08,1306.2,2958.8,0.54868,2540.9,2.0206
0.078195,-0.01454,220.1,1857,3493.3,0.63583,4177.4,18.901
0.088611,0.010416,240.11,1569.2,3254.6,0.60254,3186.9,0
0.1063,0.017693,260.12,1113.8,2722,0.5183,1894.9,3.2322
0.099849,-0.0064548,80.036,1164.2,2907.7,0.51333,1959.5,0
0.088156,-0.011693,420.19,1533.9,3367,0.5671,2950,2.3392
0.083259,-0.0048971,300.14,2252,4120.1,0.66909,5211,3.4518
0.091585,0.0083269,220.1,2030.9,3860.1,0.65859,4220.5,0
0.095031,0.0034453,140.06,1577.3,3464.6,0.57364,2842.4,2.4175
0.10072,0.0056863,380.17,1184.1,2952.1,0.51749,1765.7,0
0.10543,0.0047088,240.11,1362.2,3160.4,0.53281,2390.2,0
0.084057,-0.021369,260.12,1886.5,3688.6,0.61426,3983.6,1.5192
0.078104,-0.0059523,260.12,2224.9,3848.5,0.67899,5146.4,15.332
0.091367,0.013263,380.17,1548.8,3331.3,0.58132,2756.2,2.3642
0.10109,0.0097192,240.11,1259.4,2942.9,0.52379,2110.3,3.8569
0.10315,0.0020591,400.18,1280.2,2973,0.5549,1959.5,0
0.093173,-0.0099727,400.18,1575.4,3367,0.59132,2907,2.4181
0.079105,-0.014068,300.14,2286,4187,0.66959,5211,13.454
0.097413,0.018308,340.15,1831.7,3752.3,0.61617,3509.9,0
0.093957,-0.0034558,200.09,1531.2,3265.9,0.5929,2627.1,3.437
0.10413,0.010177,100.05,1033.6,2676.5,0.50056,1378.1,0
0.097236,-0.0068982,160.07,1331.7,3114.6,0.54861,2325.6,2.9406
0.083044,-0.014191,260.12,2010.1,3767.5,0.65191,4199,12.407
0.071912,-0.011132,100.05,2158.2,3862.8,0.65999,5081.8,13.968
0.089537,0.017625,180.08,1441,3257,0.56184,2540.9,2.5643
0.099179,0.0096419,120.05,1334.9,2912.2,0.56683,2347.1,0
0.096426,-0.0027531,280.13,1540.7,3308.6,0.55888,2993.1,0
0.088733,-0.0076931,260.12,1881.2,3560.9,0.63539,4285.1,5.146
0.076342,-0.012391,220.1,2115.5,3845.9,0.66802,5017.2,19.977
0.099201,0.022859,260.12,1643.6,3545.2,0.57816,3100.8,2.471
0.1082,0.0089948,80.036,1283,3076.3,0.53144,2110.3,0
0.10425,-0.0039487,140.06,1178.5,2953.5,0.52121,1959.5,0
0.089589,-0.014659,180.08,1703.6,3353.7,0.61443,3703.7,2.1613
0.084754,-0.0048342,140.06,2088.2,3900.3,0.64897,4995.7,13.281
0.079695,-0.0050592,220.1,1986,3837.6,0.6127,4285.1,1.8776
0.09892,0.019224,160.07,1441,3286.8,0.54627,2648.6,3.0214
0.10528,0.0063617,160.07,1181.7,2864.4,0.51441,1938,0
0.09596,-0.0093214,180.08,1284.9,3010.1,0.53974,2110.3,2.969
0.081215,-0.014745,140.06,2019,3691.1,0.65424,4349.7,15.338
0.083252,0.0020376,180.08,1786.1,3497.2,0.61809,3746.8,0
0.097167,0.013915,180.08,1479.1,3252.3,0.55834,2476.3,2.0381
0.097157,-1.0492e-05,160.07,1493.6,3364.1,0.54442,2519.4,7.5096
0.094475,-0.0026817,180.08,1570.2,3490.5,0.55862,3165.4,0
0.090734,-0.0037408,260.12,1786.4,3620.5,0.6119,3639.1,0
0.09236,0.0016263,140.06,1965.6,3763,0.63882,4478.9,0
0.086933,-0.0054273,160.07,1547.7,3461.2,0.57795,2691.7,2.0488
0.10003,0.013097,180.08,1512.7,3291.6,0.54406,3057.7,2.5593
0.1034,0.0033687,80.036,1302.2,3111.3,0.52346,2110.3,0
0.087071,-0.016327,180.08,1513.6,3275.2,0.58001,2907,4.2748
0.086758,-0.00031293,240.11,1979.6,3538.3,0.6505,4608.1,17.68
0.093323,0.0065647,180.08,1462,3125.1,0.56423,3122.3,1.8382
0.10338,0.010056,80.036,1161.5,2800.6,0.51879,2067.2,0
0.097717,-0.0056618,100.05,1300.5,3225.4,0.51426,1873.4,2.992
0.090866,-0.0068512,140.06,1548.7,3518.1,0.56435,2777.8,2.2081
0.089305,-0.0015606,180.08,1990.4,3986.5,0.63351,3983.6,17.162
0.089128,-0.00017692,220.1,1728.9,3641.2,0.59536,3423.8,0
0.10341,0.01428,180.08,1351.1,3217.7,0.5355,2002.6,0.90363
0.10079,-0.0026169,200.09,1287.6,3047.8,0.53267,2024.1,7.805
0.092341,-0.0084503,220.1,1527.1,3309.4,0.56468,2756.2,0.76181
0.083017,-0.0093244,140.06,1851.2,3484.5,0.63875,3703.7,19.288
0.088138,0.0051209,140.06,1537,3357.9,0.58216,2670.1,0
0.10172,0.013583,300.14,1291.8,3001.9,0.52585,2261,2.6017
0.099683,-0.0020381,80.036,1251.4,3017.7,0.52505,2024.1,0
0.093609,-0.0060742,300.14,1528.6,3365.9,0.56004,2928.5,2.692
0.085108,-0.0085004,220.1,1803.7,3701.3,0.60752,3703.7,1.3218
0.08968,0.0045714,220.1,1873.1,3761.6,0.62091,4005.2,15.341
0.10316,0.01348,380.17,1496.6,3332.3,0.55849,2950,2.563
0.11138,0.0082211,80.036,1071.1,2752.9,0.50457,1593.5,0
0.10748,-0.0038971,120.05,1376.3,3238.8,0.53558,2476.3,0
0.090456,-0.017028,380.17,1870.1,3599.1,0.62881,4155.9,1.7068
0.078048,-0.012407,300.14,2067.5,3740.5,0.67448,4155.9,19.736
0.093641,0.015593,220.1,1434.5,3272.7,0.56829,2540.9,2.6325
0.10058,0.0069383,220.1,1366.1,3207.7,0.52852,2261,3.5915
0.09551,-0.0050697,180.08,1385.5,3193.8,0.54695,2153.3,0
0.088896,-0.0066135,220.1,1716.7,3342.3,0.62506,3100.8,2.1324
0.075775,-0.013121,300.14,2164,3693.5,0.70118,4565,14.763
0.091095,0.01532,140.06,1708.6,3484.5,0.61452,3596,0
0.10325,0.012152,380.17,1303,3127.5,0.52748,2304.1,3.3455
0.10763,0.0043833,120.05,1028.3,2641.8,0.51262,1399.7,0
0.10022,-0.0074143,340.15,1434.8,3417,0.54434,2282.5,2.9921
0.090273,-0.0099429,180.08,1962.4,3837.2,0.64902,4069.8,4.4104
0.082962,-0.0073118,380.17,1864.3,3490,0.66006,3488.4,18.537
0.10364,0.020682,260.12,1432,2948.5,0.6627,1873.4,30.134
0.10344,-0.00020783,120.05,1050.3,2485.7,0.59113,1550.4,37.698
0.086368,-0.017068,140.06,1301.1,3052.6,0.58396,2088.7,4.3441
0.069863,-0.016505,280.13,1714.2,3452.4,0.6479,3316.1,2.2735
0.05923,-0.010634,340.15,2191,3517.1,0.71084,4392.8,3.0424
0.089534,0.030304,260.12,1505.8,3073.6,0.60763,2971.6,0
